"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"219","Upregulated","BP","GO:0043534","blood vessel endothelial cell migration","12/796","119/23328",0.000772434397726612,0.0172192910032024,0.0141455181703359,"Fgfbp1/Adam8/Vash1/Tgfb1/Plcg1/Rgcc/Plk2/Hdac7/Itgb1/Nr4a1/Acvrl1/Hmox1",12
"220","Upregulated","BP","GO:0010595","positive regulation of endothelial cell migration","11/796","103/23328",0.000783666625588439,0.0173902748460125,0.0142859801124017,"Fgfbp1/Anxa3/Zc3h12a/Bmp4/Tgfb1/Plcg1/Plk2/Calr/Hdac7/Bcar1/Hmox1",11
"221","Upregulated","BP","GO:0001666","response to hypoxia","17/796","208/23328",0.000823262537341754,0.0180231735753473,0.0148059016628373,"Egr1/Ddah1/Gata6/Adam8/Epas1/Cited2/Rgcc/Cryab/Mmp2/Acaa2/Prkce/Atp1b1/Cbs/Raf1/Hmox1/Itpr1/Scap",17
"222","Upregulated","BP","GO:0050679","positive regulation of epithelial cell proliferation","17/796","208/23328",0.000823262537341754,0.0180231735753473,0.0148059016628373,"Tgm1/Fgfbp1/Tnfaip3/Wnt3a/Mst1/Bmp4/Tgfb1/Plcg1/Tbx18/Nr4a1/Acvrl1/Wdr48/Id1/Dysf/Hmox1/Itpr1/Jun",17
"223","Upregulated","BP","GO:1904018","positive regulation of vasculature development","17/796","208/23328",0.000823262537341754,0.0180231735753473,0.0148059016628373,"Rapgef3/Fgfbp1/Egr1/Anxa3/Zc3h12a/Ddah1/Gata6/Plcg1/Plk2/Lgals3/Hdac7/Itgb1/Btg1/Tnfrsf1a/Acvrl1/Hmox1/Hk2",17
"224","Upregulated","BP","GO:0010659","cardiac muscle cell apoptotic process","8/796","59/23328",0.000844189518342205,0.0183988090560118,0.0151144833876119,"Rapgef3/Capn2/Gata6/Pou4f2/Hey2/Ilk/Camk2a/Map3k5",8
"225","Upregulated","BP","GO:0051149","positive regulation of muscle cell differentiation","10/796","89/23328",0.000903584018967316,0.0194681187476235,0.0159929132642889,"Capn2/Wnt3a/Bmp4/Tgfb1/Gdf15/Cyp26b1/Mdm2/Tmsb4x/Adgrb1/Camk1",10
"226","Upregulated","BP","GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","6/796","34/23328",0.000919851922678464,0.0194681187476235,0.0159929132642889,"Bbc3/Acaa2/Pmaip1/Bloc1s2/Siva1/Bid",6
"227","Upregulated","BP","GO:1904646","cellular response to amyloid-beta","6/796","34/23328",0.000919851922678464,0.0194681187476235,0.0159929132642889,"Fyn/Icam1/Cacna1a/Lrp1/Epha4/Ngfr",6
"228","Upregulated","BP","GO:0003176","aortic valve development","5/796","23/23328",0.000921166618332864,0.0194681187476235,0.0159929132642889,"Bmp4/Tgfb1/Rb1/Tnfrsf1a/Tbx20",5
"229","Upregulated","BP","GO:0010663","positive regulation of striated muscle cell apoptotic process","5/796","23/23328",0.000921166618332864,0.0194681187476235,0.0159929132642889,"Capn2/Gata6/Pou4f2/Camk2a/Map3k5",5
"230","Upregulated","BP","GO:0046473","phosphatidic acid metabolic process","5/796","23/23328",0.000921166618332864,0.0194681187476235,0.0159929132642889,"Abhd8/Dgka/Slc27a1/Dgkz/Abhd4",5
"231","Upregulated","BP","GO:0070734","histone H3-K27 methylation","5/796","23/23328",0.000921166618332864,0.0194681187476235,0.0159929132642889,"Ehmt2/Eed/Phf1/Ezh2/Hdac2",5
"232","Upregulated","BP","GO:0030856","regulation of epithelial cell differentiation","14/796","156/23328",0.000941773027685614,0.019651243191426,0.0161433486188432,"Nkx6-3/Etv4/Cdkn1b/Bmp4/Hey2/Sfn/Btg1/Tnfrsf1a/Foxj2/Acvrl1/Id1/Hes1/Foxp4/Ezh2",14
"233","Upregulated","BP","GO:0022408","negative regulation of cell-cell adhesion","16/796","192/23328",0.000941907191067939,0.019651243191426,0.0161433486188432,"Tnfaip3/Jak3/Zc3h12a/Bmp4/Adam8/Tgfb1/Rgcc/Lgals3/Sdc4/Cdh1/Casp3/Prkcd/Cyld/Cd9/Prdx2/Cbfb",16
"234","Upregulated","BP","GO:0045619","regulation of lymphocyte differentiation","16/796","192/23328",0.000941907191067939,0.019651243191426,0.0161433486188432,"Jak3/Zc3h12a/Bmp4/Carmil2/Adam8/Fas/Tgfb1/Cyp26b1/Pcid2/Zap70/Sh3rf1/Cyld/Prdx2/Bmi1/Cbfb/Zfp36l2",16
"235","Upregulated","BP","GO:0001890","placenta development","15/796","174/23328",0.000952418350099642,0.0197859846178147,0.0162540376881507,"Junb/Wnt7b/Cdkn1b/Vash1/Epas1/Cited2/Hey2/Cdh1/Nr2f2/Hes1/St14/Plcd3/Peg10/Tfeb/Alkbh1",15
"236","Upregulated","BP","GO:0003158","endothelium development","12/796","122/23328",0.000963324756643025,0.0198436770545622,0.0163014315914276,"Rapgef3/Wnt7b/Robo4/Bmp4/Hey2/Btg1/Tnfrsf1a/Foxj2/Acvrl1/Nr2f2/Icam1/Id1",12
"237","Upregulated","BP","GO:0016525","negative regulation of angiogenesis","12/796","122/23328",0.000963324756643025,0.0198436770545622,0.0163014315914276,"Col4a2/Vash1/Cd59a/Rgcc/Plk2/E2f2/Foxj2/Adgrb1/Adamts9/Gpr4/Ngfr/Shc1",12
"238","Upregulated","BP","GO:0051098","regulation of binding","26/796","390/23328",0.000968658365860831,0.0198697064795486,0.0163228145684642,"Rapgef3/Plaur/Wnt3a/Bmp4/Ldlrap1/Pou4f2/Cdkn1a/Tgfb1/Hey2/Plk2/Rb1/Id1/Hes1/Camk1/Csnk1e/Lrp1/Anxa2/Dysf/Ppp1r2/Hmox1/Cyld/Epha4/Jun/S100a10/Hdac2/Nfib",26
"239","Upregulated","BP","GO:0003179","heart valve morphogenesis","7/796","47/23328",0.00100389851934588,0.0204478041657337,0.0167977174737371,"Bmp4/Tgfb1/Hey2/Mdm2/Rb1/Adamts9/Tbx20",7
"240","Upregulated","BP","GO:0051145","smooth muscle cell differentiation","9/796","75/23328",0.00100521773858584,0.0204478041657337,0.0167977174737371,"Wnt7b/Bmp4/Gata6/Tgfb1/Hey2/Tbx18/Tmsb4x/Hes1/Klf5",9
"241","Upregulated","BP","GO:0045651","positive regulation of macrophage differentiation","4/796","14/23328",0.00102429899630006,0.0204943758194135,0.0168359757372875,"Tgfb1/Il34/Rb1/Trib1",4
"242","Upregulated","BP","GO:0072413","signal transduction involved in mitotic cell cycle checkpoint","4/796","14/23328",0.00102429899630006,0.0204943758194135,0.0168359757372875,"Rbm38/Cdkn1a/Mdm2/Pidd1",4
"243","Upregulated","BP","GO:1902402","signal transduction involved in mitotic DNA damage checkpoint","4/796","14/23328",0.00102429899630006,0.0204943758194135,0.0168359757372875,"Rbm38/Cdkn1a/Mdm2/Pidd1",4
"244","Upregulated","BP","GO:1902403","signal transduction involved in mitotic DNA integrity checkpoint","4/796","14/23328",0.00102429899630006,0.0204943758194135,0.0168359757372875,"Rbm38/Cdkn1a/Mdm2/Pidd1",4
"245","Upregulated","BP","GO:1904375","regulation of protein localization to cell periphery","13/796","140/23328",0.00103309360441967,0.0205859713337831,0.0169112207640772,"Wnt3a/Ldlrap1/Tgfb1/Lgals3/Bcl2l1/Itgb1/Gpc6/Camk2a/Misp/Grasp/Lrp1/Stx7/Epb41l2",13
"246","Upregulated","BP","GO:0007411","axon guidance","19/796","251/23328",0.00105842788804841,0.0210050607701315,0.0172554995869254,"Wnt7b/Etv4/Wnt3a/Pou4f2/Egr2/Lamc2/Robo3/Plxnb2/Ephb3/Plxna1/Nrp2/Sema6c/Lrp1/Lama5/Epha4/Zswim4/Ngfr/Vasp/Nfib",19
"247","Upregulated","BP","GO:0110020","regulation of actomyosin structure organization","11/796","107/23328",0.00107696545719552,0.0212309296161993,0.0174410491467517,"Rapgef3/Rgcc/Sdc4/Sorbs3/Kank3/Ppp1r9a/Arap1/Rhoc/S100a10/Hdac2/Arhgef5",11
"248","Upregulated","BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","6/796","35/23328",0.00107850687112197,0.0212309296161993,0.0174410491467517,"Rapgef3/Capn2/Gdf15/Adgrb1/Camk1/Adam9",6
"249","Upregulated","BP","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","9/796","76/23328",0.00110637514817294,0.0216132128447838,0.01775509194649,"Tnfaip3/Cdkn1b/Cdkn1a/Rgcc/Sfn/Cdkn2b/Casp3/Nr2f2/Ccnd3",9
"250","Upregulated","BP","GO:0097485","neuron projection guidance","19/796","252/23328",0.00110916895277277,0.0216132128447838,0.01775509194649,"Wnt7b/Etv4/Wnt3a/Pou4f2/Egr2/Lamc2/Robo3/Plxnb2/Ephb3/Plxna1/Nrp2/Sema6c/Lrp1/Lama5/Epha4/Zswim4/Ngfr/Vasp/Nfib",19
"251","Upregulated","BP","GO:0051153","regulation of striated muscle cell differentiation","12/796","124/23328",0.00111120778861957,0.0216132128447838,0.01775509194649,"Capn2/Wnt3a/Rbm38/Bmp4/Tgfb1/Gdf15/Cyp26b1/Dmpk/Adgrb1/Ezh2/Fbxo22/Hdac2",12
"252","Upregulated","BP","GO:0001503","ossification","26/796","394/23328",0.00112144585018484,0.0217257882563586,0.0178475718011873,"Junb/Wnt7b/Wnt3a/Bmp1/Jund/Bmp4/Matn1/Lmna/Egr2/Tgfb1/Ilk/Gabbr1/Hdac7/Dhrs3/Mmp2/Hspg2/Bmp8a/Bmp2k/Npr2/Kremen2/Cbs/Id1/Clic1/Prkaca/Tmem38b/Cbfb",26
"253","Upregulated","BP","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","5/796","24/23328",0.0011311890651153,0.0218279249640035,0.0179314763390442,"Tnfaip3/Cdkn1b/Cdkn1a/Casp3/Nr2f2",5
"254","Upregulated","BP","GO:0010658","striated muscle cell apoptotic process","8/796","62/23328",0.00117693843021961,0.0225430953922979,0.0185189834719711,"Rapgef3/Capn2/Gata6/Pou4f2/Hey2/Ilk/Camk2a/Map3k5",8
"255","Upregulated","BP","GO:2001056","positive regulation of cysteine-type endopeptidase activity","13/796","142/23328",0.00117748654752887,0.0225430953922979,0.0185189834719711,"Perp/Wnt3a/Fas/Bbc3/Fyn/Pidd1/Pmaip1/Arl6ip5/Wdr35/Bid/Map3k5/Ngfr/Htra2",13
"256","Upregulated","BP","GO:0010950","positive regulation of endopeptidase activity","14/796","160/23328",0.00120386407796396,0.0228497847724046,0.0187709264932106,"Perp/Wnt3a/Fas/Bbc3/Fyn/Pidd1/Pmaip1/Arl6ip5/Wdr35/Epha4/Bid/Map3k5/Ngfr/Htra2",14
"257","Upregulated","BP","GO:0010822","positive regulation of mitochondrion organization","9/796","77/23328",0.00121560679661081,0.0228497847724046,0.0187709264932106,"Plaur/Fas/Bbc3/Pmaip1/Siva1/Wdr35/Bid/Hk2/Htra2",9
"258","Upregulated","BP","GO:0045843","negative regulation of striated muscle tissue development","9/796","77/23328",0.00121560679661081,0.0228497847724046,0.0187709264932106,"Bmp4/Cited2/Tgfb1/Hdac7/Meis1/Vgll4/Trp73/Ybx3/Hdac2",9
"259","Upregulated","BP","GO:0048844","artery morphogenesis","9/796","77/23328",0.00121560679661081,0.0228497847724046,0.0187709264932106,"Bmp4/Cited2/Hey2/Acvrl1/Hes1/Lrp1/Adamts9/Fkbp10/Foxh1",9
"260","Upregulated","BP","GO:0006401","RNA catabolic process","19/796","254/23328",0.00121690783302442,0.0228497847724046,0.0187709264932106,"Zc3h12a/Rbm38/Btg2/Rnaseh2c/Lsm4/Trir/Pcid2/Lsm5/Lsm6/Apobec1/Edc4/Tent2/Naf1/Tent5b/Carhsp1/Lsm3/Zfp36l2/Dna2/Upf1",19
"261","Upregulated","BP","GO:1905477","positive regulation of protein localization to membrane","11/796","109/23328",0.00125447207139027,0.0233394236029954,0.0191731611133083,"Wnt3a/Necab2/Tgfb1/Bbc3/Lgals3/Fyn/Itgb1/Pmaip1/Lrp1/Myo1c/C2cd5",11
"262","Upregulated","BP","GO:0010453","regulation of cell fate commitment","6/796","36/23328",0.00125732658901839,0.0233394236029954,0.0191731611133083,"Wnt3a/Bmp4/Nkx6-2/Zfp57/Spdef/Hes1",6
"263","Upregulated","BP","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","6/796","36/23328",0.00125732658901839,0.0233394236029954,0.0191731611133083,"Ldlrap1/Mdm2/Mmp2/Foxj2/Map3k5/Jun",6
"264","Upregulated","BP","GO:2000181","negative regulation of blood vessel morphogenesis","12/796","126/23328",0.00127745073272101,0.0236231608982726,0.0194062491693263,"Col4a2/Vash1/Cd59a/Rgcc/Plk2/E2f2/Foxj2/Adgrb1/Adamts9/Gpr4/Ngfr/Shc1",12
"265","Upregulated","BP","GO:0010332","response to gamma radiation","7/796","49/23328",0.00129279925768981,0.0238167772680818,0.0195653035622569,"Egr1/Cdkn1a/Mdm2/Bcl2l1/Cryab/Apobec1/Ddias",7
"266","Upregulated","BP","GO:0060038","cardiac muscle cell proliferation","8/796","63/23328",0.00130852547528695,0.0239259227353965,0.0196549657435177,"Gata6/Cited2/Hey2/Meis1/Vgll4/Trp73/Tbx20/Hdac2",8
"267","Upregulated","BP","GO:0071479","cellular response to ionizing radiation","8/796","63/23328",0.00130852547528695,0.0239259227353965,0.0196549657435177,"Egr1/Cdkn1a/Bbc3/Mdm2/Bcl2l1/Cryab/Rhno1/Ddias",8
"268","Upregulated","BP","GO:0032231","regulation of actin filament bundle assembly","11/796","110/23328",0.00135184897224736,0.0246258458302673,0.0202299473066082,"Rapgef3/Rgcc/Sdc4/Sorbs3/Kank3/Id1/Ppp1r9a/Arap1/Rhoc/S100a10/Arhgef5",11
"269","Upregulated","BP","GO:0014902","myotube differentiation","12/796","127/23328",0.00136798542387121,0.0247352031086638,0.0203197834890811,"Capn2/Mymx/Rbm38/Gdf15/Cyp26b1/Myof/Dmpk/Adgrb1/Dysf/Cd9/Fbxo22/Klf5",12
"270","Upregulated","BP","GO:0051101","regulation of DNA binding","12/796","127/23328",0.00136798542387121,0.0247352031086638,0.0203197834890811,"Plaur/Wnt3a/Pou4f2/Tgfb1/Hey2/Rb1/Id1/Hes1/Hmox1/Jun/Hdac2/Nfib",12
"271","Upregulated","BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","5/796","25/23328",0.00137466153393162,0.0247641978179121,0.0203436024248571,"Bcl2l1/Zfp385a/Tmem161a/Ddias/Bid",5
"272","Upregulated","BP","GO:1904035","regulation of epithelial cell apoptotic process","10/796","94/23328",0.00137999823951146,0.0247689389900549,0.0203474972621465,"Tnfaip3/Mst1/Bmp4/Plcg1/Rgcc/Rb1/Icam1/Hmox1/Tia1/Foxo3",10
"273","Upregulated","BP","GO:0046651","lymphocyte proliferation","22/796","317/23328",0.00139096973899543,0.0247836287072105,0.0203595647544087,"Jak3/Zbtb32/Wnt3a/Bmp4/Carmil2/Cdkn1a/Tgfb1/Lgals3/Sdc4/Fyn/Casp3/Pkn1/Zap70/Hes1/Ccdc88b/Il27ra/Sh3rf1/Prkcd/Ccnd3/Dhps/Prdx2/Bmi1",22
"274","Upregulated","BP","GO:0051146","striated muscle cell differentiation","22/796","317/23328",0.00139096973899543,0.0247836287072105,0.0203595647544087,"Capn2/Mymx/Wnt3a/Rbm38/Bmp4/Gata6/Lmna/Tgfb1/Gdf15/Hey2/Cyp26b1/Rb1/Itgb1/Myof/Dmpk/Adgrb1/Dysf/Cd9/Ezh2/Fbxo22/Hdac2/Klf5",22
"275","Upregulated","BP","GO:0035904","aorta development","8/796","64/23328",0.00145154684917372,0.025550265242951,0.0209893509078771,"Hey2/Acvrl1/Hes1/Lrp1/Adamts9/Fkbp10/Ngfr/Foxh1",8
"276","Upregulated","BP","GO:0035794","positive regulation of mitochondrial membrane permeability","6/796","37/23328",0.0014579448914617,0.025550265242951,0.0209893509078771,"Bbc3/Acaa2/Pmaip1/Bloc1s2/Siva1/Bid",6
"277","Upregulated","BP","GO:1902229","regulation of intrinsic apoptotic signaling pathway in response to DNA damage","6/796","37/23328",0.0014579448914617,0.025550265242951,0.0209893509078771,"Bcl2l1/Trp73/Zfp385a/Tmem161a/Ddias/Bid",6
"278","Upregulated","BP","GO:0048738","cardiac muscle tissue development","19/796","258/23328",0.00145934513383087,0.025550265242951,0.0209893509078771,"Wnt3a/Bmp4/Gata6/Lmna/Cited2/Tgfb1/Hey2/Tbx18/Meis1/Vgll4/Itgb1/Hspg2/Jph2/Trp73/Adamts9/Tbx20/Ppp1r13l/Hdac2/Foxh1",19
"279","Upregulated","BP","GO:0048635","negative regulation of muscle organ development","9/796","79/23328",0.00146016468717397,0.025550265242951,0.0209893509078771,"Bmp4/Cited2/Tgfb1/Hdac7/Meis1/Vgll4/Trp73/Ybx3/Hdac2",9
"280","Upregulated","BP","GO:0051492","regulation of stress fiber assembly","10/796","95/23328",0.00149620888473957,0.0259290328579618,0.0213005056574817,"Rapgef3/Rgcc/Sdc4/Sorbs3/Kank3/Ppp1r9a/Arap1/Rhoc/S100a10/Arhgef5",10
"281","Upregulated","BP","GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","10/796","95/23328",0.00149620888473957,0.0259290328579618,0.0213005056574817,"Plaur/Mdm2/Bcl2l1/Herpud1/Zfp385a/Tmem161a/Ddias/Bid/Ybx3/Hdac2",10
"282","Upregulated","BP","GO:0043524","negative regulation of neuron apoptotic process","15/796","182/23328",0.00149774421670324,0.0259290328579618,0.0213005056574817,"Adam8/Ilk/Fyn/Bcl2l1/Btg2/Trp73/Cacna1a/Lrp1/Hmox1/Cntfr/Prdx2/Gclm/Jun/Ngfr/Alkbh1",15
"283","Upregulated","BP","GO:0032412","regulation of ion transmembrane transporter activity","19/796","259/23328",0.00152599164009929,0.0261544093365464,0.0214856507411203,"Rapgef3/Arc/Bmp4/Plcg1/Drd3/Itgb1/Glrx/Scn4b/Jph2/Kcnc1/Atp1b1/Cacna1a/Cnksr3/Ahnak/Dysf/Ifngr1/Slmap/Phb2/Ptpn3",19
"284","Upregulated","BP","GO:0045665","negative regulation of neuron differentiation","19/796","259/23328",0.00152599164009929,0.0261544093365464,0.0214856507411203,"Wnt3a/Pou4f2/Plk2/Mdm2/Calr/Meis1/Itgb1/Trp73/Id1/Hes1/Sema6c/Lrp1/Lrig2/Foxo3/Rap1gap2/Epha4/Ngfr/Dab1/Hdac2",19
"285","Upregulated","BP","GO:1901653","cellular response to peptide","21/796","299/23328",0.00152683462943788,0.0261544093365464,0.0214856507411203,"Pou4f2/Gdf15/Mdm2/C1qtnf9/Fyn/Cyp11a1/Nr4a1/Lpin1/Camk2a/Icam1/Cacna1a/Bcar1/Lrp1/Prkcd/Ccnd3/Foxo3/Myo1c/C2cd5/Epha4/Ngfr/Shc1",21
"286","Upregulated","BP","GO:0030038","contractile actin filament bundle assembly","11/796","112/23328",0.00156523619907472,0.0265645455611454,0.0218225745677924,"Rapgef3/Rgcc/Sdc4/Sorbs3/Kank3/Ppp1r9a/Arap1/Rhoc/Zyx/S100a10/Arhgef5",11
"287","Upregulated","BP","GO:0043149","stress fiber assembly","11/796","112/23328",0.00156523619907472,0.0265645455611454,0.0218225745677924,"Rapgef3/Rgcc/Sdc4/Sorbs3/Kank3/Ppp1r9a/Arap1/Rhoc/Zyx/S100a10/Arhgef5",11
"288","Upregulated","BP","GO:0032943","mononuclear cell proliferation","22/796","320/23328",0.00156710141778162,0.0265645455611454,0.0218225745677924,"Jak3/Zbtb32/Wnt3a/Bmp4/Carmil2/Cdkn1a/Tgfb1/Lgals3/Sdc4/Fyn/Casp3/Pkn1/Zap70/Hes1/Ccdc88b/Il27ra/Sh3rf1/Prkcd/Ccnd3/Dhps/Prdx2/Bmi1",22
"289","Upregulated","BP","GO:0051348","negative regulation of transferase activity","19/796","260/23328",0.00159520347684118,0.026679845886157,0.0219172929184023,"Tnfaip3/Dusp2/Gprc5a/Rgs14/Cdkn1b/Bmp4/Gadd45b/Cdkn1a/Ilk/Rb1/Casp3/Ptprb/Pkn1/Trp73/Nr2f2/Prkcd/Dusp4/Trib1/Dusp5",19
"290","Upregulated","BP","GO:1901862","negative regulation of muscle tissue development","9/796","80/23328",0.0015964627950865,0.026679845886157,0.0219172929184023,"Bmp4/Cited2/Tgfb1/Hdac7/Meis1/Vgll4/Trp73/Ybx3/Hdac2",9
"291","Upregulated","BP","GO:1904029","regulation of cyclin-dependent protein kinase activity","9/796","80/23328",0.0015964627950865,0.026679845886157,0.0219172929184023,"Tnfaip3/Cdkn1b/Cdkn1a/Rgcc/Sfn/Cdkn2b/Casp3/Nr2f2/Ccnd3",9
"292","Upregulated","BP","GO:0032409","regulation of transporter activity","20/796","280/23328",0.00160096962958551,0.026679845886157,0.0219172929184023,"Rapgef3/Arc/Bmp4/Plcg1/Drd3/Itgb1/Glrx/Scn4b/Jph2/Kcnc1/Atp1b1/Cacna1a/Cnksr3/Ahnak/Dysf/Prkcd/Ifngr1/Slmap/Phb2/Ptpn3",20
"293","Upregulated","BP","GO:0032233","positive regulation of actin filament bundle assembly","8/796","65/23328",0.00160669289031753,0.026679845886157,0.0219172929184023,"Rapgef3/Rgcc/Sdc4/Sorbs3/Id1/Rhoc/S100a10/Arhgef5",8
"294","Upregulated","BP","GO:0044774","mitotic DNA integrity checkpoint","8/796","65/23328",0.00160669289031753,0.026679845886157,0.0219172929184023,"Rbm38/Cdkn1a/Mdm2/Pidd1/Nae1/Orc1/Rfwd3/Dgkz",8
"295","Upregulated","BP","GO:0003206","cardiac chamber morphogenesis","13/796","147/23328",0.00161353289010734,0.0267026019305222,0.0219359868378554,"Cpe/Bmp4/Gata6/Cited2/Tgfb1/Hey2/Mdm2/Dhrs3/Nrp2/Hes1/Tbx20/Ppp1r13l/Foxh1",13
"296","Upregulated","BP","GO:0072594","establishment of protein localization to organelle","27/796","426/23328",0.00163477971942396,0.0269628195615803,0.0221497536664484,"Tnfaip3/Zc3h12a/Arc/Bmp4/Lmna/Ei24/Cdkn1a/Tgfb1/Drd3/Bbc3/Nfkbia/Cdh1/Tnfrsf1a/Tnpo2/Pex26/Pmaip1/Prkcd/Pex3/Tomm20/Mbtps1/Bid/Hk2/Cd68/Ipo8/Phb2/Ap4m1/Nutf2",27
"297","Upregulated","BP","GO:0043620","regulation of DNA-templated transcription in response to stress","7/796","51/23328",0.00164292309753874,0.0270058941487681,0.0221851391161531,"Egr1/Rgs14/Epas1/Cited2/Dnajb1/Hmox1/Jun",7
"298","Upregulated","BP","GO:0090200","positive regulation of release of cytochrome c from mitochondria","5/796","26/23328",0.00165467106765163,0.0270170707433955,0.0221943206046566,"Plaur/Fas/Bbc3/Wdr35/Bid",5
"299","Upregulated","BP","GO:1904030","negative regulation of cyclin-dependent protein kinase activity","5/796","26/23328",0.00165467106765163,0.0270170707433955,0.0221943206046566,"Tnfaip3/Cdkn1b/Cdkn1a/Casp3/Nr2f2",5
"300","Upregulated","BP","GO:0045601","regulation of endothelial cell differentiation","6/796","38/23328",0.00168204185979341,0.0272814895664831,0.0224115386809333,"Bmp4/Btg1/Tnfrsf1a/Foxj2/Acvrl1/Id1",6
"301","Upregulated","BP","GO:0060674","placenta blood vessel development","6/796","38/23328",0.00168204185979341,0.0272814895664831,0.0224115386809333,"Junb/Vash1/Hey2/Nr2f2/Hes1/Plcd3",6
"302","Upregulated","BP","GO:0010959","regulation of metal ion transport","27/796","427/23328",0.00169029738161096,0.0273246086656447,0.02244696069689,"Rapgef3/Jak3/Bmp4/Tgfb1/Plcg1/Drd3/Lgals3/Fyn/Itgb1/Glrx/Scn4b/Prkce/Jph2/Camk2a/Kcnc1/Icam1/Atp1b1/Dmpk/Hes1/Cacna1a/Cnksr3/Ahnak/Dysf/Itpr1/Slmap/Tmem38b/Ptpn3",27
"303","Upregulated","BP","GO:0048732","gland development","29/796","471/23328",0.00173427382541309,0.0278661845817665,0.022891861242487,"Etv4/Tnfaip3/Plaur/Wnt3a/Mst1/Cdkn1b/Bmp4/Gata6/Carmil2/Gsx1/Cited2/Tgfb1/Cdh1/Mmp2/Aire/Ephb3/Plxna1/Hes1/Tet2/Raf1/Lama5/Pdgfa/Hmox1/Itpr1/Prdx2/Jun/Ezh2/Phb2/Nfib",29
"304","Upregulated","BP","GO:0021675","nerve development","9/796","81/23328",0.00174277845434623,0.0278661845817665,0.022891861242487,"Cited2/Unc13a/Egr2/Ilk/Nrp2/Hes1/Phox2a/Lrig2/Ngfr",9
"305","Upregulated","BP","GO:1904589","regulation of protein import","9/796","81/23328",0.00174277845434623,0.0278661845817665,0.022891861242487,"Zc3h12a/Bmp4/Ei24/Tgfb1/Cdh1/Tnfrsf1a/Prkcd/Arhgef5/Nutf2",9
"306","Upregulated","BP","GO:0010660","regulation of muscle cell apoptotic process","10/796","97/23328",0.00175246764397944,0.0278661845817665,0.022891861242487,"Rapgef3/Capn2/Zc3h12a/Gata6/Pou4f2/Hey2/Ilk/Camk2a/Hmox1/Map3k5",10
"307","Upregulated","BP","GO:0010454","negative regulation of cell fate commitment","4/796","16/23328",0.00176375482092705,0.0278661845817665,0.022891861242487,"Wnt3a/Nkx6-2/Spdef/Hes1",4
"308","Upregulated","BP","GO:0048385","regulation of retinoic acid receptor signaling pathway","4/796","16/23328",0.00176375482092705,0.0278661845817665,0.022891861242487,"Cyp26b1/Calr/Dhrs3/Ezh2",4
"309","Upregulated","BP","GO:0097284","hepatocyte apoptotic process","4/796","16/23328",0.00176375482092705,0.0278661845817665,0.022891861242487,"Fas/Bcl2l1/Rb1/Bid",4
"310","Upregulated","BP","GO:0042982","amyloid precursor protein metabolic process","8/796","66/23328",0.00177467384338934,0.0279482506562154,0.0229592779059878,"Ldlrap1/Necab2/Unc13a/Casp3/Csnk1e/Itm2b/Ifngr1/Epha4",8
"311","Upregulated","BP","GO:0070661","leukocyte proliferation","23/796","344/23328",0.00178307378162462,0.0279902450221589,0.0229937759620572,"Jak3/Zbtb32/Wnt3a/Bmp4/Carmil2/Cdkn1a/Tgfb1/Il34/Lgals3/Sdc4/Fyn/Casp3/Pkn1/Zap70/Hes1/Ccdc88b/Il27ra/Sh3rf1/Prkcd/Ccnd3/Dhps/Prdx2/Bmi1",23
"312","Upregulated","BP","GO:0001892","embryonic placenta development","11/796","114/23328",0.00180540628031502,0.0282499790400575,0.0232071455060737,"Junb/Wnt7b/Vash1/Epas1/Cited2/Hey2/Nr2f2/Hes1/St14/Plcd3/Tfeb",11
"313","Upregulated","BP","GO:0030857","negative regulation of epithelial cell differentiation","7/796","52/23328",0.00184354168776247,0.0286799626128671,0.0235603737801642,"Nkx6-3/Foxj2/Acvrl1/Id1/Hes1/Foxp4/Ezh2",7
"314","Upregulated","BP","GO:0003018","vascular process in circulatory system","17/796","224/23328",0.00184463503900866,0.0286799626128671,0.0235603737801642,"Nppb/Ddah1/Bbs2/Itga1/Tgfb1/Fgfbp3/Mmp2/Icam1/Slc27a1/Cbs/Ptp4a3/Gpr4/Wdr35/Gclm/Abcg2/Dusp5/Shc1",17
"315","Upregulated","BP","GO:0045216","cell-cell junction organization","16/796","205/23328",0.00186523930191344,0.0289082484823536,0.023747908906567,"Esam/Perp/Kifc3/Tgfb1/Micall2/Hdac7/Cdh1/Itgb1/Cdh24/Arvcf/Gnpat/Cd9/Rhoc/Myo1c/Prkaca/Epha4",16
"316","Upregulated","BP","GO:1905710","positive regulation of membrane permeability","6/796","39/23328",0.00193133978701358,0.029837977342406,0.0245116741789532,"Bbc3/Acaa2/Pmaip1/Bloc1s2/Siva1/Bid",6
"317","Upregulated","BP","GO:0060716","labyrinthine layer blood vessel development","5/796","27/23328",0.00197435814085028,0.0303407626086277,0.024924708497137,"Junb/Vash1/Hey2/Hes1/Plcd3",5
